,country,article_name,revision_id,article_quality,population
31126,Australia,Arthur Marshall (politician),774678532,Start,24.1
31127,Australia,Allan Grice,774718892,C,24.1
31128,Australia,Harriet Shing,774868532,Stub,24.1
31129,Australia,Edgar Hampton Warren,774900356,Start,24.1
31130,Australia,David Storrer,774969432,Start,24.1
31131,Australia,Ned Davis,774977793,Stub,24.1
31132,Australia,John Travers (1867–1928),774990079,Start,24.1
31133,Australia,Robyn Clarke,775076894,Stub,24.1
31134,Australia,Lisa O'Malley,775080153,Stub,24.1
31135,Australia,Cassie Rowe,775081079,Stub,24.1
31136,Australia,Jessica Shaw,775081371,Stub,24.1
31137,Australia,John Cheek,775178204,Stub,24.1
31138,Australia,Peter Khalil,775184313,Start,24.1
31139,Australia,Walter Kingsmill,775187780,Start,24.1
31140,Australia,William O'Connell (politician),775350796,Start,24.1
31141,Australia,Matthew Battersby,775355022,Start,24.1
31142,Australia,James Hague,775368667,Stub,24.1
31143,Australia,Moses Gabb,775426660,GA,24.1
31144,Australia,Dorothy Pratt,775515825,Stub,24.1
31145,Australia,Ken Turner (politician),775515964,Stub,24.1
31146,Australia,Nathaniel Levi,775643831,Stub,24.1
31147,Australia,Francis Bernard Keogh,775688340,Start,24.1
31148,Australia,Jack Simpson (politician),775766814,Stub,24.1
31149,Australia,John Devine (Australian rules footballer),775816502,Start,24.1
31150,Australia,Jacqui Burke,775820650,Stub,24.1
31151,Australia,William Walker (New South Wales colonial politician),775836753,Stub,24.1
31152,Australia,John Walsh (Australian politician),775836835,Start,24.1
31153,Australia,James Curley (Australian politician),775941480,Stub,24.1
31154,Australia,James Ellis (Australian politician),775951833,Stub,24.1
31155,Australia,James Fitzgerald Murray,775955106,Stub,24.1
31156,Australia,James Gannon (politician),775959753,Stub,24.1
31157,Australia,James Giles (politician),775960843,Stub,24.1
31158,Australia,James Henry Young,775969337,Stub,24.1
31159,Australia,James McInerney (politician),775988338,Stub,24.1
31160,Australia,James Mitchell (New South Wales politician),775990403,Stub,24.1
31161,Australia,Murray Thompson,775990965,C,24.1
31162,Australia,James Murphy (New South Wales politician),775992923,Stub,24.1
31163,Australia,James Robinson (Australian politician),776006484,Stub,24.1
31164,Australia,James Taylor (New South Wales politician),776019932,Stub,24.1
31165,Australia,James Walker (New South Wales politician),776028502,Stub,24.1
31166,Australia,James Webb (Australian politician),776030397,Stub,24.1
31167,Australia,Jan Kronberg,776085207,Start,24.1
31168,Australia,Billy Gordon,776104428,Start,24.1
31169,Australia,Jane Hill (politician),776116329,Start,24.1
31170,Australia,James Purcell (politician),776132686,Start,24.1
31171,Australia,Sally Talbot,776294794,Start,24.1
31172,Australia,Jean Baptiste Louis Isambert,776337526,Stub,24.1
31173,Australia,Deb Frecklington,776479420,Start,24.1
31174,Australia,Jeremiah Rundle,776491566,Stub,24.1
31175,Australia,Ljiljanna Ravlich,776501665,Start,24.1
31176,Australia,Joan Hall,776766842,Start,24.1
31177,Australia,John Adamson (Queensland politician),776901246,Start,24.1
31178,Australia,John Alexander (New South Wales colonial politician),776903234,Stub,24.1
31179,Australia,John Annear (politician),776906619,Stub,24.1
31180,Australia,Donald Campbell (Australian politician),776920334,Stub,24.1
31181,Australia,Edward Cleary (Australian politician),776920854,Stub,24.1
31182,Australia,John Benton Wild,776921664,Stub,24.1
31183,Australia,John Birt (politician),776924226,Stub,24.1
31184,Australia,John Clemons,776950217,Stub,24.1
31185,Australia,Frank Hourigan,776980854,Start,24.1
31186,Australia,Frederick Hickford,776981231,Stub,24.1
31187,Australia,John Galbally,777024091,Start,24.1
31188,Australia,Hugh McKinnon (Australian politician),777027418,Stub,24.1
31189,Australia,John Higham (Australian politician),777063118,Start,24.1
31190,Australia,John Joseph Mullen,777087575,Stub,24.1
31191,Australia,Craig Thomson (politician),777157698,C,24.1
31192,Australia,Richard Alfred O'Connor,777207504,Stub,24.1
31193,Australia,John Sinclair (environmentalist),777223824,Stub,24.1
31194,Australia,John Zarb,777278180,Stub,24.1
31195,Australia,Jon Philp,777352348,Start,24.1
31196,Australia,Bob McClure (politician),777628748,Stub,24.1
31197,Australia,Joy Burch,777638268,Stub,24.1
31198,Australia,Sabine Winton,777746975,Stub,24.1
31199,Australia,Charles Porter (Australian politician),777774031,Start,24.1
31200,Australia,Julian Leeser,777777141,Start,24.1
31201,Australia,Wally Rae,777781865,Stub,24.1
31202,Australia,Harry Black (politician),777793681,Stub,24.1
31203,Australia,Bill Feldman,777793728,Start,24.1
31204,Australia,Peter Prenzler,777793785,Stub,24.1
31205,Australia,Heather Hill (politician),777793860,Start,24.1
31206,Australia,Nicholas Fitzgerald (politician),777945304,Stub,24.1
31207,Australia,Samuel Grimes,777971229,Stub,24.1
31208,Australia,Richard Wood (Australian politician),778055601,Stub,24.1
31209,Australia,Edward Smith Hill,778108835,Stub,24.1
31210,Australia,Anne Stanley (politician),778179746,Stub,24.1
31211,Australia,Francis Mason (politician),778206906,Stub,24.1
31212,Australia,Karin MacDonald,778330691,Stub,24.1
31213,Australia,Katie Hodson-Thomas,778454136,Start,24.1
31214,Australia,Kaye Darveniza,778489667,Start,24.1
31215,Australia,Frances Bedford,778517567,Start,24.1
31216,Australia,Kerrie Tucker,778699993,C,24.1
31217,Australia,Christopher McRae (Australian politician),778788490,Stub,24.1
31218,Australia,David O'Loughlin (Australian politician),778788545,Start,24.1
31219,Australia,Ernest Hannaford,778788609,Stub,24.1
31220,Australia,Frederick Derham,778788617,Stub,24.1
31221,Australia,Wendy Duncan,778870290,C,24.1
31222,Australia,Roy Moir,778922774,Stub,24.1
31223,Australia,Samuel Dickson (Australian politician),778923934,Stub,24.1
31224,Australia,Eve Dutton,778992411,Start,24.1
31225,Australia,Carol Martin,779183234,C,24.1
31226,Australia,Tony Mulder,779270890,Start,24.1
31227,Australia,Adele Carles,779529534,Start,24.1
31228,Australia,James Newton (Tasmanian politician),779642832,Stub,24.1
31229,Australia,John Toohey (politician),779709896,Stub,24.1
31230,Australia,Frank Beaurepaire,779749177,C,24.1
31231,Australia,Paul O'Grady (politician),779776097,C,24.1
31232,Australia,Madeleine Ogilvie,780148513,Start,24.1
31233,Australia,Licia Kokocinski,780478395,Start,24.1
31234,Australia,Andrew White (Australian politician),780574911,Stub,24.1
31235,Australia,Richard Vale,780590055,Stub,24.1
31236,Australia,Lindy Nelson-Carr,780632101,Start,24.1
31237,Australia,Liz Beattie,780683990,Start,24.1
31238,Australia,Liz Penfold,780843781,Start,24.1
31239,Australia,Liz Cunningham,780916597,C,24.1
31240,Australia,Michael Cleary (rugby),781080016,C,24.1
31241,Australia,Liz Behjat,781569596,Start,24.1
31242,Australia,Robyn McSweeney,781570818,Stub,24.1
31243,Australia,Laine McDonald,781570952,Stub,24.1
31244,Australia,Helen Morton,781571056,Stub,24.1
31245,Australia,Alannah MacTiernan,781571315,Start,24.1
31246,Australia,Alison Xamon,781572810,Start,24.1
31247,Australia,Elise Irwin,781579397,Stub,24.1
31248,Australia,Julian Hill,781611506,Start,24.1
31249,Australia,Jon Gee,781614317,Stub,24.1
31250,Australia,Danielle Green,781731628,Start,24.1
31251,Australia,Bill D'Arcy,781755056,Stub,24.1
31252,Australia,Judy Spence,781759360,Start,24.1
31253,Australia,List of whips in the Australian Senate,781933623,GA,24.1
31254,Australia,Emily Hamilton (politician),781936403,Stub,24.1
31255,Australia,Terry Martin (politician),781948659,Start,24.1
31256,Australia,Jacqui Boydell,781980382,Stub,24.1
31257,Australia,Rosa Lee Long,781988824,C,24.1
31258,Australia,William Mayne (Australian politician),782005419,Stub,24.1
31259,Australia,Henry Gullett (New South Wales politician),782171879,Stub,24.1
31260,Australia,Lorraine Wreford,782308585,Stub,24.1
31261,Australia,Louise Littlewood,782378616,Stub,24.1
31262,Australia,Lucy Horodny,782506096,Start,24.1
31263,Australia,Barry Morris,782658257,C,24.1
31264,Australia,Sid Cramp,782688701,Stub,24.1
31265,Australia,Natalie Suleyman,782782113,Start,24.1
31266,Australia,Charles Sargeant,782811929,Stub,24.1
31267,Australia,Milton Ballantyne,782983618,Stub,24.1
31268,Australia,William Young (Tasmanian politician),782986372,Stub,24.1
31269,Australia,Brian Austin,783027409,Start,24.1
31270,Australia,Kate Worden,783095896,Start,24.1
31271,Australia,Kezia Purick,783232929,C,24.1
31272,Australia,Paul Kirby,783254669,Start,24.1
31273,Australia,Marion Reilly,783551570,Start,24.1
31274,Australia,Marion Scrymgour,783551868,C,24.1
31275,Australia,Harry Massey,783580577,Stub,24.1
31276,Australia,Mark Pearson (politician),783605831,Start,24.1
31277,Australia,James Laidley,783606376,Stub,24.1
31278,Australia,John Della Bosca,783703342,C,24.1
31279,Australia,Jack Paff,783720378,Stub,24.1
31280,Australia,Matt McEachan,783817818,Stub,24.1
31281,Australia,Ivor MacGillivray,784241013,Start,24.1
31282,Australia,Gordon Nuttall,784261765,GA,24.1
31283,Australia,Michael Cobb,784686381,Start,24.1
31284,Australia,Henry Bloomfield (politician),784722803,Stub,24.1
31285,Australia,Frank De Stefano,784743407,C,24.1
31286,Australia,Leslie Payne,784769407,Stub,24.1
31287,Australia,Lyn Breuer,784782650,Stub,24.1
31288,Australia,Gary Higgins,784795643,Start,24.1
31289,Australia,Rick Farley,784854444,Start,24.1
31290,Australia,Mick Veivers,784881558,Stub,24.1
31291,Australia,Ryan Murphy (Australian politician),784975725,C,24.1
31292,Australia,Hubert Sizer,784986341,Stub,24.1
31293,Australia,Anne Warner (politician),785078850,Start,24.1
31294,Australia,James Hayes (Australian politician),785166672,Stub,24.1
31295,Australia,Scott Driscoll,785344805,C,24.1
31296,Australia,Colleen Hartland,785400743,Start,24.1
31297,Australia,William Robson (1843–1920),785875549,Stub,24.1
31298,Australia,Mark Brindal,785896838,Start,24.1
31299,Australia,Daniel Young,785956238,Stub,24.1
31300,Australia,Adele Farina,785963723,C,24.1
31301,Australia,Richard Hyne,786232945,Stub,24.1
31302,Australia,Kathryn Greiner,786272877,C,24.1
31303,Australia,Florence Cardell-Oliver,786343632,C,24.1
31304,Australia,Audrey Reader,786345242,Start,24.1
31305,Australia,Kaila Murnain,786394266,C,24.1
31306,Australia,Ian Kaye,786413502,Stub,24.1
31307,Australia,Leonard Hill (politician),786525289,Stub,24.1
31308,Australia,Neville Christian,786563527,Stub,24.1
31309,Australia,Helena Carr,786725902,Start,24.1
31310,Australia,Pam O'Neil,786781604,Stub,24.1
31311,Australia,Pam Beggs,786781679,Start,24.1
31312,Australia,Pam Allan,786781930,Stub,24.1
31313,Australia,Rosemary Kyburz,786794617,Start,24.1
31314,Australia,Len Stephan,786794647,Start,24.1
31315,Australia,Matthew Baird (politician),786861459,Start,24.1
31316,Australia,Eliza Grey,786865174,C,24.1
31317,Australia,Tim Hammond (politician),786873901,Stub,24.1
31318,Australia,Mike Freelander,786920009,Start,24.1
31319,Australia,Faye Lo Po',786932592,Start,24.1
31320,Australia,Charles Rappolt,786955175,Start,24.1
31321,Australia,Ray Bailey,787030599,Stub,24.1
31322,Australia,Kathleen Maltzahn,787200816,C,24.1
31323,Australia,Jenny Mikakos,787310863,Start,24.1
31324,Australia,Ray O'Connor,787358271,C,24.1
31325,Australia,Pat Farmer,787394470,C,24.1
31326,Australia,Nicolle Flint,787411731,Start,24.1
31327,Australia,Jeanette Powell,787434422,Start,24.1
31328,Australia,Robert Simms (politician),787567664,Start,24.1
31329,Australia,Edward Clark (Australian politician),787606404,Stub,24.1
31330,Australia,Ralph McLean (politician),787675702,Start,24.1
31331,Australia,Jim Wilkinson (Australian politician),787795627,Start,24.1
31332,Australia,John Dow (Australian politician),787864171,Stub,24.1
31333,Australia,Jane Garrett,787882995,Start,24.1
31334,Australia,Alan Stewart (Australian politician),788141602,Stub,24.1
31335,Australia,James Bligh,788165859,Stub,24.1
31336,Australia,Michael Easson,788187958,C,24.1
31337,Australia,Mike Ovington,788260223,Stub,24.1
31338,Australia,Alexander Baxter,788338278,Stub,24.1
31339,Australia,Alexander Brown (Australian politician),788340977,Stub,24.1
31340,Australia,Alexander Busby (politician),788341781,Stub,24.1
31341,Australia,Alexander Gordon (Australian politician),788352231,Stub,24.1
31342,Australia,Alexander Longmore,788362927,Stub,24.1
31343,Australia,Joyce Steele,788372187,Start,24.1
31344,Australia,Alexander Park (politician),788373785,Stub,24.1
31345,Australia,Alexander Portus,788375836,Stub,24.1
31346,Australia,Alexander Ross (Australian politician),788377913,Stub,24.1
31347,Australia,Alexander Warren,788385622,Stub,24.1
31348,Australia,Alfred Conroy,788432667,Stub,24.1
31349,Australia,Alick Kay,788504526,Start,24.1
31350,Australia,Francis Merewether (Australian politician),788582836,Stub,24.1
31351,Australia,Sonya Kilkenny,788618871,Start,24.1
31352,Australia,Jessica Stojkovski,788629953,Stub,24.1
31353,Australia,Andrew Theophanous,788671700,C,24.1
31354,Australia,Henry Tossell,788701080,Start,24.1
31355,Australia,Alyssa Hayden,788733337,Stub,24.1
31356,Australia,John Coulter (politician),788748457,Start,24.1
31357,Australia,Natasha Stott Despoja,788754652,C,24.1
31358,Australia,Brian Greig,788756071,Start,24.1
31359,Australia,John Tingle,788853455,Start,24.1
31360,Australia,James Murdoch Jr.,788866130,Stub,24.1
31361,Australia,James Murdoch Sr.,788866166,Stub,24.1
31362,Australia,Louis Shoobridge Sr.,788866249,Stub,24.1
31363,Australia,Louis Shoobridge Jr.,788866276,Stub,24.1
31364,Australia,Peter McCrackan,788866328,Stub,24.1
31365,Australia,Richard McKenzie (Tasmanian politician),788866388,Stub,24.1
31366,Australia,Leo McPartlan,788866408,Stub,24.1
31367,Australia,Colin Tincknell,788941773,Stub,24.1
31368,Australia,Charles Smith (Western Australian politician),788944517,Start,24.1
31369,Australia,Andre Nobbs,789044614,Stub,24.1
31370,Australia,Andrew Lysaght Sr.,789096688,Stub,24.1
31371,Australia,Angela Owen-Taylor,789198518,C,24.1
31372,Australia,Robin Scott (Western Australian politician),789217917,Stub,24.1
31373,Australia,Thomas Morrow (Australian politician),789256143,Stub,24.1
31374,Australia,Ann Barker,789262271,Start,24.1
31375,Australia,Neil McInnes (politician),789409874,Stub,24.1
31376,Australia,Lynn MacLaren,789445271,Start,24.1
31377,Australia,"Archibald Bell, Sr.",789633470,Stub,24.1
31378,Australia,Helen Shardey,789651232,Stub,24.1
31379,Australia,Sandra Nori,789745025,C,24.1
31380,Australia,Arthur A'Beckett,789811987,Stub,24.1
31381,Australia,Arthur Chesterfield-Evans,789817568,C,24.1
31382,Australia,Arthur Hutchin,789826340,Start,24.1
31383,Australia,John Stewart (Western Australian politician),789864330,Start,24.1
31384,Australia,Liza Harvey,789906390,C,24.1
31385,Australia,Grace Grace,790146349,Start,24.1
31386,Australia,Steve Hutchins,790146377,Stub,24.1
31387,Australia,Kate Jones,790146395,C,24.1
31388,Australia,Roger Vale,790167874,Stub,24.1
31389,Australia,Augustus James,790184916,Stub,24.1
31390,Australia,George Holden (politician),790388618,Start,24.1
31391,Australia,Peter Primrose,790599519,Start,24.1
31392,Australia,Karlene Maywald,790631943,C,24.1
31393,Australia,Robert MacGregor (politician),790638068,Stub,24.1
31394,Australia,Barnard Drummond Clarkson,790642370,Start,24.1
31395,Australia,Nicole Lawder,790660866,Stub,24.1
31396,Australia,Michael Connington,790741948,Stub,24.1
31397,Australia,Percy Brookfield,790767431,C,24.1
31398,Australia,Rosemary Foot (politician),790880782,Stub,24.1
31399,Australia,Thomas Chataway,790971800,Stub,24.1
31400,Australia,Leader of the Opposition in the Senate (Australia),791071461,C,24.1
31401,Australia,Kevin Newman (politician),791085336,Start,24.1
31402,Australia,List of Australian Greens parliamentarians,791109887,B,24.1
31403,Australia,Marianne Saliba,791121254,Stub,24.1
31404,Australia,Peter Georgiou,791123106,Start,24.1
31405,Australia,Rod Oliver,791134881,Start,24.1
31406,Australia,Michael McHugh,791266371,Start,24.1
31407,Australia,Bev Cains,791274171,Stub,24.1
31408,Australia,Leader of the Government in the Senate (Australia),791301968,C,24.1
31409,Australia,Jim Small,791318138,Stub,24.1
31410,Australia,Susan Renouf,791366554,Start,24.1
31411,Australia,Gil Langley,791394894,C,24.1
31412,Australia,Bill Sykes,791448632,Start,24.1
31413,Australia,Joseph O'Carroll,791481044,Stub,24.1
31414,Australia,David Dalgleish,791960444,Stub,24.1
31415,Australia,Belinda Neal,792039252,Start,24.1
31416,Australia,Phil Cleary,792050981,C,24.1
31417,Australia,Rita Saffioti,792072748,Start,24.1
31418,Australia,Athol Meyer,792084056,Stub,24.1
31419,Australia,Alexander Wilson (Australian politician),792125979,Start,24.1
31420,Australia,Horatio Wills,792251564,Start,24.1
31421,Australia,List of Indigenous Australian politicians,792410190,C,24.1
31422,Australia,Bronwyn Pike,792411628,Start,24.1
31423,Australia,Al Grassby,792424148,GA,24.1
31424,Australia,Lord Augustus Loftus,792565580,Start,24.1
31425,Australia,Joseph Bosisto,792610997,Start,24.1
31426,Australia,Burman Lauga,792635544,Stub,24.1
31427,Australia,Maureen Hayes,792755597,Stub,24.1
31428,Australia,Louis Bisdee,793101119,Stub,24.1
31429,Australia,Carmel Tebbutt,793192466,C,24.1
31430,Australia,Brian Dixon,793232711,Start,24.1
31431,Australia,George Cummins Morphett,793238357,Start,24.1
31432,Australia,Carryn Sullivan,793240078,Stub,24.1
31433,Australia,Glenys Godfrey,793310170,Start,24.1
31434,Australia,Cate Molloy,793339062,Start,24.1
31435,Australia,Catherine Green,793350781,Stub,24.1
31436,Australia,Fred Book,793350796,Stub,24.1
31437,Australia,Cecil Coghlan,793401486,Stub,24.1
31438,Australia,Ngaree Ah Kit,793468416,Stub,24.1
31439,Australia,Hyacinth Tungutalum,793501093,Stub,24.1
31440,Australia,Laurence O'Loughlin,793525143,Stub,24.1
31441,Australia,List of whips in the Australian House of Representatives,793573674,GA,24.1
31442,Australia,Charles Campbell (New South Wales politician),793652598,Stub,24.1
31443,Australia,Trevor Evans (politician),793657296,Start,24.1
31444,Australia,Charles Heydon,793677019,Stub,24.1
31445,Australia,Charles Melbourne,793690148,Stub,24.1
31446,Australia,Charles Richardson (Australian politician),793700227,Stub,24.1
31447,Australia,Charles Riley (politician),793700374,Stub,24.1
31448,Australia,Charles Wray Finch,793719856,Stub,24.1
31449,Australia,Tung Ngo,793807953,Stub,24.1
31450,Australia,William Little (politician),793838128,Stub,24.1
31451,Australia,William Armstrong (Australian politician),793838991,Stub,24.1
31452,Australia,Philip Donato,793963955,Stub,24.1
31453,Australia,Selena Uibo,793984032,Start,24.1
31454,Australia,Susan Close,793989321,Start,24.1
31455,Australia,May Holman,794007106,Start,24.1
31456,Australia,Gordon Walsh,794008342,Start,24.1
31457,Australia,Chloë Fox,794045587,Start,24.1
31458,Australia,Trent Zimmerman,794144450,C,24.1
31459,Australia,Christian Rowan,794171939,Start,24.1
31460,Australia,Dee Ryall,794184656,Start,24.1
31461,Australia,Christine Fyffe,794197152,Start,24.1
31462,Australia,Francis Foster (Tasmanian politician),794333284,Stub,24.1
31463,Australia,John Howard Taylor,794370661,Stub,24.1
31464,Australia,Tommy Ryan (politician),794391283,Start,24.1
31465,Australia,Ted O'Brien (Australian politician),794463844,C,24.1
31466,Australia,Liddy Clark,794622784,Start,24.1
31467,Australia,Edmund Lonsdale,794767748,Stub,24.1
31468,Australia,Edmund Piesse,794767765,Stub,24.1
31469,Australia,Francis McLean (politician),794768163,Stub,24.1
31470,Australia,Frank Ford (Australian politician),794768218,Stub,24.1
31471,Australia,Frank Liddell (politician),794768254,Stub,24.1
31472,Australia,George Cruickshank (Australian politician),794768516,Stub,24.1
31473,Australia,George Edwards (Australian politician),794768528,Stub,24.1
31474,Australia,Gratton Wilson,794768668,Stub,24.1
31475,Australia,Henry Lee (Australian politician),794768792,Stub,24.1
31476,Australia,Henry Saunders (politician),794768847,Stub,24.1
31477,Australia,Jabez Coon,794769061,Stub,24.1
31478,Australia,Jack Kane,794769196,Start,24.1
31479,Australia,James Gibb (Australian politician),794769395,Stub,24.1
31480,Australia,James Macfarlane,794769479,Stub,24.1
31481,Australia,James Styles,794769622,Stub,24.1
31482,Australia,Jim Handby,794769695,Start,24.1
31483,Australia,John Clasby,794770038,Start,24.1
31484,Australia,John Ferguson (Australian politician),794770101,Start,24.1
31485,Australia,John Gray (Australian politician),794770162,Stub,24.1
31486,Australia,Lionel Courtenay,794770946,Stub,24.1
31487,Australia,John Stirling (New South Wales politician),794782097,Stub,24.1
31488,Australia,Jacob Montefiore,794805164,Stub,24.1
31489,Australia,Edwin Gordon Blackmore,794860887,Start,24.1
31490,Australia,Justin Madden,794865154,C,24.1
31491,Australia,Frank King (Australian politician),794997601,Stub,24.1
31492,Australia,Betty Kiernan,795095756,Stub,24.1
31493,Australia,Nicolas Hyeronimus,795111076,Start,24.1
31494,Australia,Andrea Mitchell (politician),795127080,Start,24.1
31495,Australia,Abram Moriarty,795154124,Stub,24.1
31496,Australia,Kenneth Snodgrass,795188135,Start,24.1
31497,Australia,Louis Smith (Australian politician),795458768,Stub,24.1
31498,Australia,Mary Wooldridge,795593770,C,24.1
31499,Australia,Jim Robertson (politician),795801882,Stub,24.1
31500,Australia,Jim Pead,795801917,Stub,24.1
31501,Australia,Ric Charlesworth,795878995,C,24.1
31502,Australia,Peg Putt,795884279,Start,24.1
31503,Australia,Judy Jackson,795885110,Start,24.1
31504,Australia,Mabel Miller,795885497,Start,24.1
31505,Australia,Fran Bladel,795889367,Start,24.1
31506,Australia,Gill James,795891586,Stub,24.1
31507,Australia,Edward Larkin,795907529,C,24.1
31508,Australia,Albert Gardiner,795921784,Start,24.1
31509,Australia,George Lee (Australian politician),796052507,Stub,24.1
31510,Australia,Doug Cameron (politician),796168267,Start,24.1
31511,Australia,Jeff Knuth,796177258,Start,24.1
31512,Australia,Elizabeth Couchman,796443738,Start,24.1
31513,Australia,James Toulmin Morris,796493998,Stub,24.1
31514,Australia,David Parker (Australian politician),796496260,C,24.1
31515,Australia,Bonita Mabo,796523104,Stub,24.1
31516,Australia,Arthur Beck,796526625,Stub,24.1
31517,Australia,James McKenzie (Australian politician),796527533,Stub,24.1
31518,Australia,Bill Nankivell,796659447,Stub,24.1
31519,Australia,Bob Cheek,796674499,Start,24.1
31520,Australia,Sarah Henderson,796726465,Start,24.1
31521,Australia,Alby Broadby,796898805,Stub,24.1
31522,Australia,Karen Struthers,796926986,Start,24.1
31523,Australia,Lia Finocchiaro,797086564,C,24.1
31524,Australia,John Carnie,797174173,Stub,24.1
31525,Australia,Mia Davies,797202076,C,24.1
31526,Australia,Mick Palmer,797301172,Stub,24.1
31527,Australia,Louise Asher,797306111,Start,24.1
31528,Australia,Heather Butler,797308955,Stub,24.1
31529,Australia,Sarah Courtney,797314370,Stub,24.1
31530,Australia,June Craig,797314484,C,24.1
31531,Australia,Lily D'Ambrosio,797315387,Start,24.1
31532,Australia,John Alexander (Australian politician),797318162,C,24.1
31533,Australia,Luke Leake,797323617,Stub,24.1
31534,Australia,Kate Carnell,797330303,C,24.1
31535,Australia,Rosemary Follett,797330662,C,24.1
31536,Australia,William Henry Piddington,797409734,Start,24.1
31537,Australia,Sophie Mirabella,797472793,C,24.1
31538,Australia,Gladys Berejiklian,797503149,C,24.1
31539,Australia,Michael Egan (Australian politician),797503500,Start,24.1
31540,Australia,Paul Everingham,797565719,Start,24.1
31541,Australia,Emma Husar,797627600,Start,24.1
31542,Australia,Chansey Paech,797644545,Start,24.1
31543,Australia,Geoff Clark (politician),797734309,C,24.1
31544,Australia,Charles Sladen,797811728,Start,24.1
31545,Australia,Fiona Richardson,797901980,C,24.1
31546,Australia,Maxine Morand,797965011,C,24.1
31547,Australia,Louise Hand,798038859,Start,24.1
31548,Australia,Mary Cramer,798043857,Start,24.1
31549,Australia,Stephen Dawson (politician),798148585,Start,24.1
31550,Australia,Amber-Jade Sanderson,798151306,Start,24.1
31551,Australia,Kate Doust,798151589,Start,24.1
31552,Australia,National Party of Australia – NSW,798152022,Start,24.1
31553,Australia,Larisa Lee,798199586,C,24.1
31554,Australia,Phuong Ngo,798346879,C,24.1
31555,Australia,John Newman (Australian politician),798359407,Start,24.1
31556,Australia,Meegan Fitzharris,798511284,Start,24.1
31557,Australia,George Hill (Australian politician),798672295,Stub,24.1
31558,Australia,George Kerr (Australian politician),798682909,Start,24.1
31559,Australia,Joan Kirner,798705170,C,24.1
31560,Australia,Mike Horan,798707326,Start,24.1
31561,Australia,Damian Drum,798746498,C,24.1
31562,Australia,Ross Hart (politician),798854096,Stub,24.1
31563,Australia,Reg Gulley,798859642,Stub,24.1
31564,Australia,Maggie Hickey,798868310,C,24.1
31565,Australia,Andrew Barr,798894545,C,24.1
31566,Australia,Darren Grimwade,798996908,Stub,24.1
31567,Australia,Rose Jackson (politician),799025550,C,24.1
31568,Australia,Brian Mitchell (politician),799090295,Start,24.1
31569,Australia,David Morgan (businessman),799200457,C,24.1
31570,Australia,Lisa Baker (Australian politician),799209547,Start,24.1
31571,Australia,Harold Edward Elliott,799212907,FA,24.1
31572,Australia,David Stuart (diplomat),799235130,Start,24.1
31573,Australia,Rosemary Huxtable,799342292,Stub,24.1
31574,Australia,Dean Smith (Australian politician),799358863,Start,24.1
31575,Australia,Gilbert Chandler,799428987,Start,24.1
31576,Australia,Rachel Carling-Jenkins,799470840,Start,24.1
31577,Australia,Chris Crewther,799479410,Start,24.1
31578,Australia,Naomi Wilson,799534078,Start,24.1
31579,Australia,Keith Wright (Australian politician),799537570,Start,24.1
31580,Australia,List of Australian politicians convicted of crimes,799541877,C,24.1
31581,Australia,Brian Burke (Australian politician),799547411,C,24.1
31582,Australia,Elizabeth Farrelly,799647051,C,24.1
31583,Australia,Millie Peacock,799675777,Start,24.1
31584,Australia,Frederic North,799702724,C,24.1
31585,Australia,Ian McLachlan,799730711,C,24.1
31586,Australia,Candy Broad,799739992,C,24.1
31587,Australia,Morton Cohen (politician),799819846,Stub,24.1
31588,Australia,Dianne Guise,799842523,Stub,24.1
31589,Australia,Neil Trezise,799897575,Start,24.1
31590,Australia,Rex Townley,799928482,C,24.1
31591,Australia,Isobel Redmond,799996429,GA,24.1
31592,Australia,Alex Greenwich,800063246,C,24.1
31593,Australia,Nick Dondas,800075262,Start,24.1
31594,Australia,Inga Peulich,800191978,C,24.1
31595,Australia,Bryan Pape,800226786,Start,24.1
31596,Australia,Lance Milne,800229588,Stub,24.1
31597,Australia,Don Pegler,800276593,Stub,24.1
31598,Australia,Donald McIntyre (New South Wales politician),800304370,Stub,24.1
31599,Australia,Donna Bauer,800332600,Stub,24.1
31600,Australia,Donna Faragher,800333552,Start,24.1
31601,Australia,Marlene Kairouz,800375456,Start,24.1
31602,Australia,Joseph Cook,800514552,C,24.1
31603,Australia,Don Harwin,800560092,GA,24.1
31604,Australia,John Blaxland (politician),800562128,Stub,24.1
31605,Australia,Adriana Taylor,800562483,Stub,24.1
31606,Australia,Donnell Ryan,800697518,Start,24.1
31607,Australia,Dympna Beard,800714916,Stub,24.1
31608,Australia,John Darley (politician),800720562,Start,24.1
31609,Australia,Susan Cox,800728922,Start,24.1
31610,Australia,Terry Waldron,800780853,Start,24.1
31611,Australia,Malarndirri McCarthy,800861869,C,24.1
31612,Australia,Alexander Fraser (Australian politician),800872008,Start,24.1
31613,Australia,Tim Wilson (Australian politician),800892443,C,24.1
31614,Australia,Bruce Pie,800909953,Start,24.1
31615,Australia,Natalie Hutchins,800911539,C,24.1
31616,Australia,Thomas Ley,800961707,C,24.1
31617,Australia,Carla Zampatti,800998400,Start,24.1
31618,Australia,Glenn Lazarus,800999683,C,24.1
31619,Australia,Tony Benneworth,801002564,Start,24.1
31620,Australia,Paula Wriedt,801006810,C,24.1
31621,Australia,Bob Collins (politician),801015240,C,24.1
31622,Australia,Adam Lindsay Gordon,801015361,C,24.1
31623,Australia,Anna Bligh,801017402,C,24.1
